title,images,category,description,price,sku
GFZH BULB,http://www.platoled.com/assets/img/categories/LED_Bulbs/LED_BULBS_08.webp,platoled,"Product name GFZH BULB
Material Die-casting ALU+ABS+PC
Color WHITE
IP Rating NA
Color Temp 35K
CRI 80
LM/W 90LM/W
PF >0.5
Vol AC100-240V
Available in
40W | 50W | 60W | 80W | 100W",,
A60 BULB LENZ,http://www.platoled.com/assets/img/categories/LED_Bulbs/LED_BULBS_09.webp,platoled,"Product name A60 BULB LENZ
Material NA
Color RED|YELLOW|BLUE|GREEN|PINK
IP Rating NA
Color Temp RED|YELLOW|BLUE|GREEN|PINK
CRI NA
LM/W NA
PF NA
Vol NA
Available in
10 W",,
,http://www.platoled.com/assets/img/categories/ceiling_fan/f1.webp,platoled,,,
TRACK LIGHT SK-1,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_01.webp,platoled,"Product name TRACK LIGHT SK-1
Material ALUM+PC
Color BLACK | WHITE
IP Rating IP66
Color Temp 6K|3K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
20 W | 40 W",,
TRACK LIGHT SK-2,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/Picture1%201.png,platoled,"Product name TRACK LIGHT SK-2
Material ALUM+PC
Color BLACK | WHITE
IP Rating IP66
Color Temp 6K|3K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
20 W | 40 W",,
TRACK LIGHT B30,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_02.webp,platoled,"Product name TRACK LIGHT B30
Material ALUM+PC
Color BLACK | WHITE
IP Rating NA
Color Temp 6K|3K|4K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
30 W",,
TRACK LIGHT QF50,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_03.webp,platoled,"Product name TRACK LIGHT QF50
Material ALUM+PC
Color BLACK | WhITE
IP Rating NA
Color Temp 6K|3K|4K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
60 W",,
TRACK LIGHT B20,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_04.webp,platoled,"Product name TRACK LIGHT B20
Material ALUM+PC
Color WHITE | BLACK
IP Rating NA
Color Temp 6K|3K|4K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
20 W",,
TRACK LIGHT HX40,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/HX%2040.webp,platoled,"Product name TRACK LIGHT HX40
Material ALUM+PC
Color WHITE | BLACK
IP Rating NA
Color Temp 6K|3K|4K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
50 W",,
TRACK LIGHT HX30,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_05.webp,platoled,"Product name TRACK LIGHT HX30
Material ALUM+PC
Color BLACK | WhITE
IP Rating NA
Color Temp 6K|3K|4K
CRI 80
LM/W 80
PF >0.5
Vol 165-265
Available in
40 W",,
TRACK LIGHT COB15 B206,http://www.platoled.com/assets/img/categories/TACKLIGHT_NON_MAGNETIC/TRACKLIGHT_NON_MAGNETIC_06.webp,platoled,"Product name TRACK LIGHT COB15 B206
Material aluminum
Color WHITE | BLACK
IP Rating IP66
Color Temp 6K|3K
CRI 70-80
LM/W 65-70
PF 0.5
Vol AC100-265V
Available in
30 W",,
TRACK LIGHT XD-10 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_02.webp,platoled,"Product name TRACK LIGHT XD-10 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
10 W",,
TRACK LIGHT XD-15 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_02.webp,platoled,"Product name TRACK LIGHT XD-15 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
15 W",,
TRACK LIGHT XT-15 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_03.webp,platoled,"Product name TRACK LIGHT XT-15 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
15 W",,
TRACK LIGHT XT-10 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_03.webp,platoled,"Product name TRACK LIGHT XT-10 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
10 W",,
TRACK LIGHT XS-10 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_05.webp,platoled,"Product name TRACK LIGHT XS-10 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
10 W",,
TRACK LIGHT XS-15 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_05.webp,platoled,"Product name TRACK LIGHT XS-15 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
15 W",,
TRACK LIGHT XG-25 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_07.webp,platoled,"Product name TRACK LIGHT XG-25 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
25 W",,
TRACK LIGHT XG-15 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/XG%2015.webp,platoled,"Product name TRACK LIGHT XG-15 BLACK
Material ALUM+PC
Color BLACK
IP Rating NA
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
15 W",,
TRACK LIGHT XF-25 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_09.webp,platoled,"Product name TRACK LIGHT XF-25 BLACK
Material ALUM+PC
Color BLACK
IP Rating IP66
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
25 W",,
TRACK LIGHT XF-15 BLACK,http://www.platoled.com/assets/img/categories/TRACKLIGHT_MAGENETIC/TRACKLIGHT_MAGENETIC_09.webp,platoled,"Product name TRACK LIGHT XF-15 BLACK
Material ALUM+PC
Color BLACK
IP Rating IP66
Color Temp 6K|4K|3K
CRI 80
LM/W 80
PF >0.5
Vol DC48V
Available in
15 W",,
DIFFUSER CLEAR,http://www.platoled.com/assets/img/categories/Diffusers%20Clear/diffuser%20clear-2.webp,platoled,"Product name DIFFUSER CLEAR
Material IRON BRACKET + TRANSPARENT EMBOSSED COVER PS
Color WHITE
IP Rating NA
Color Temp RED|BLUE|GREEN
CRI 70
LM/W 70
PF >0.5
Vol 185-265V
Available in
100W",,
DIFFUSER CLEAR,http://www.platoled.com/assets/img/categories/Diffusers%20Clear/diffuser%20clear-3.webp,platoled,"Product name DIFFUSER CLEAR
Material IRON BRACKET + TRANSPARENT EMBOSSED COVER PS
Color WHITE
IP Rating NA
Color Temp 65K|35K
CRI 70
LM/W 70
PF >0.5
Vol 185-265V
Available in
40 W | 60 W | 100 W | 160 W | 180 W | 240 W",,
DIFFUSER CLEAR OVAL,http://www.platoled.com/assets/img/categories/DIFFUSER%20FROSTED/DIFFUSER_FROSTED-4.webp,platoled,"Product name DIFFUSER CLEAR OVAL
Material IRON BRACKET + TRANSPARENT EMBOSSED COVER PC
Color WHITE
IP Rating NA
Color Temp 65K | 35 K
CRI 70
LM/W 70
PF >0.5
Vol 185-260V
Available in
100 W | 160 W",,
DIFFUSER FROSTED,http://www.platoled.com/assets/img/categories/DIFFUSER%20FROSTED/DIFFUSER_FROSTED-1.webp,platoled,"Product name DIFFUSER FROSTED
Material IRON BRACKET + MILKY WHITE COVER PC
Color WHITE
IP Rating IP66
Color Temp 65K | 35 K
CRI 70
LM/W 70
PF >0.5
Vol 185-265V
Available in
40 W | 48 W | 80 W | 100 W | 160 W",,
DIFFUSER FR WIDE,http://www.platoled.com/assets/img/categories/DIFFUSER%20FROSTED/DIFFUSER_FROSTED-3.webp,platoled,"Product name DIFFUSER FR WIDE
Material IRON BRACKET + MILKY WHITE COVER PC
Color WHITE
IP Rating NA
Color Temp 65K | 35K | 45K
CRI 70
LM/W 70
PF >0.5
Vol 185-260V
Available in
48 W | 80 W",,
DIFFUSER WATERPROOF,http://www.platoled.com/assets/img/categories/Diffusers-Waterproof/DIFF.%20WATERPROOF-02.webp,platoled,"Product name DIFFUSER WATERPROOF
Material PC
Color WHITE
IP Rating NA
Color Temp 65K
CRI 70
LM/W 70
PF >0.5
Vol 185-265V
Available in
60 W |80 W | 100 W | 120 W | 150 W",,
BULKHEAD HWBD REC B026,http://www.platoled.com/assets/img/categories/Bulkhead/BH-01.webp,platoled,"Product name BULKHEAD HWBD REC B026
Material * Face: PS / * Back: Alloy ABS | PP
Color BLACK
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD FCDY ROUND WHITEBODY,http://www.platoled.com/assets/img/categories/Bulkhead/BH-02.webp,platoled,"Product name BULKHEAD FCDY ROUND WHITEBODY
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K | 3K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD FCDY OVAL WHITEBODY,http://www.platoled.com/assets/img/categories/Bulkhead/BH-03.webp,platoled,"Product name BULKHEAD FCDY OVAL WHITEBODY
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD REC B025,http://www.platoled.com/assets/img/categories/Bulkhead/BH-04.webp,platoled,"Product name BULKHEAD HWBD REC B025
Material * FACE: PP /* BACK: ALLOY PP / * Back: Alloy ABS
Color BLACK
IP Rating IP66
Color Temp 65 K | 35K | 3C
CRI 70
LM/W 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD REC B029,http://www.platoled.com/assets/img/categories/Bulkhead/BH-05.webp,platoled,"Product name BULKHEAD HWBD REC B029
Material * Face: PS / * Back: Alloy ABS
Color BLACK
IP Rating IP66
Color Temp 65K | 35K | 3c
CRI 70
LM/W 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD CLEAR OVAL,http://www.platoled.com/assets/img/categories/Bulkhead/BH-06.webp,platoled,"Product name BULKHEAD CLEAR OVAL
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD CLEAR ROUND,http://www.platoled.com/assets/img/categories/Bulkhead/BH-07.webp,platoled,"Product name BULKHEAD CLEAR ROUND
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B043,http://www.platoled.com/assets/img/categories/Bulkhead/BH-08.webp,platoled,"Product name BULKHEAD B043
Material ABS+PP
Color BLACK
IP Rating IP66
Color Temp 3 C
CRI 70
LM/W 80 - 90
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B005,http://www.platoled.com/assets/img/categories/Bulkhead/BH-09.webp,platoled,"Product name BULKHEAD B005
Material ABS+PP
Color BLACK
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 80 - 90
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B020,http://www.platoled.com/assets/img/categories/Bulkhead/BH-10.webp,platoled,"Product name BULKHEAD HWBD B020
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating IP66
Color Temp 65k | 35k | 3 Color
CRI 70
LM/W 80 - 90
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B019,http://www.platoled.com/assets/img/categories/Bulkhead/BH-12.webp,platoled,"Product name BULKHEAD HWBD B019
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating IP66
Color Temp 65k | 35k | 3 Color
CRI 70
LM/W 80 - 90
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B018,http://www.platoled.com/assets/img/categories/Bulkhead/BH-11.webp,platoled,"Product name BULKHEAD HWBD B018
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating IP66
Color Temp 65K | 35K | 3 Color
CRI 70
LM/W 80 - 90
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B054 BLKL,http://www.platoled.com/assets/img/categories/Bulkhead/BH-13.webp,platoled,"Product name BULKHEAD B054 BLKL
Material ABS+PP
Color BLACK
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BH BLK B059,http://www.platoled.com/assets/img/categories/Bulkhead/BH-14.webp,platoled,"Product name BH BLK B059
Material PP
Color BLACK
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BH WH BO59,http://www.platoled.com/assets/img/categories/Bulkhead/BH-15.webp,platoled,"Product name BH WH BO59
Material PP
Color WHITE
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL WHITEBODY B030,http://www.platoled.com/assets/img/categories/Bulkhead/BH-16.webp,platoled,"Product name BULKHEAD OVAL WHITEBODY B030
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K | 35K |3C
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL FG BLACKBODY B032,http://www.platoled.com/assets/img/categories/Bulkhead/BH-18.webp,platoled,"Product name BULKHEAD OVAL FG BLACKBODY B032
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL FG WHITEBODY B032,http://www.platoled.com/assets/img/categories/Bulkhead/BH-17.webp,platoled,"Product name BULKHEAD OVAL FG WHITEBODY B032
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating IP66
Color Temp 65K | 35K
CRI 70
LM/W 70 - 80
PF >0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B004,http://www.platoled.com/assets/img/categories/Bulkhead/B004.webp,platoled,"Product name BULKHEAD B004
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B006,http://www.platoled.com/assets/img/categories/Bulkhead/B006.webp,platoled,"Product name BULKHEAD B006
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B021,http://www.platoled.com/assets/img/categories/Bulkhead/B021.webp,platoled,"Product name BULKHEAD HWBD B021
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B022,http://www.platoled.com/assets/img/categories/Bulkhead/B022.webp,platoled,"Product name BULKHEAD HWBD B022
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B024,http://www.platoled.com/assets/img/categories/Bulkhead/B024.webp,platoled,"Product name BULKHEAD HWBD B024
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B027,http://www.platoled.com/assets/img/categories/Bulkhead/B027.webp,platoled,"Product name BULKHEAD HWBD B027
Material PP | * Face: PS / * Back: Alloy ABS
Color BLACK
IP Rating NA
Color Temp 35K | 3COLOR
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
24 W | 50 W",,
BULKHEAD HWBD B028,http://www.platoled.com/assets/img/categories/Bulkhead/B028.webp,platoled,"Product name BULKHEAD HWBD B028
Material PP | * Face: PS / * Back: Alloy ABS
Color WHITE
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 80
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL CLEAR B037,http://www.platoled.com/assets/img/categories/Bulkhead/B037%20BLUE.webp,platoled,"Product name BULKHEAD OVAL CLEAR B037
Material FACE: PP BACK: ALLOY PP
Color NA
IP Rating NA
Color Temp 65K + RED | 65 + PINK | 65 + GREEN | 65 + YELLOW | 65 + BLUE
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
30 + 30",,
BULKHEAD ROUND CLEAR B038,http://www.platoled.com/assets/img/categories/Bulkhead/B038%20YELLOW.webp,platoled,"Product name BULKHEAD ROUND CLEAR B038
Material FACE: PP BACK: ALLOY PP
Color NA
IP Rating NA
Color Temp 65K + RED | 65 + PINK | 65 + GREEN | 65 + YELLOW | 65 + BLUE
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
30 + 30",,
BULKHEAD B040,http://www.platoled.com/assets/img/categories/Bulkhead/B040.webp,platoled,"Product name BULKHEAD B040
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 70-80
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B041,http://www.platoled.com/assets/img/categories/Bulkhead/B041.webp,platoled,"Product name BULKHEAD B041
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B042,http://www.platoled.com/assets/img/categories/Bulkhead/B042.webp,platoled,"Product name BULKHEAD B042
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD B044,http://www.platoled.com/assets/img/categories/Bulkhead/B044.webp,platoled,"Product name BULKHEAD B044
Material ABS+PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD BLACK B053,http://www.platoled.com/assets/img/categories/Bulkhead/B053%20BLACKBODY.webp,platoled,"Product name BULKHEAD BLACK B053
Material PP
Color BLACK
IP Rating NA
Color Temp 35 K
CRI 70
LM/W 70-80
PF 0.5
Vol AC100-240V
Available in
30 W",,
BULKHEAD WHITE B053,http://www.platoled.com/assets/img/categories/Bulkhead/B053%20WHITEBODY.webp,platoled,"Product name BULKHEAD WHITE B053
Material PP
Color WHITE
IP Rating NA
Color Temp 35 K
CRI 70
LM/W 70-80
PF 0.5
Vol AC100-240V
Available in
30 W",,
BULKHEAD SQUARE BLACKBODY 4E B056,http://www.platoled.com/assets/img/categories/Bulkhead/B056.webp,platoled,"Product name BULKHEAD SQUARE BLACKBODY 4E B056
Material ABS
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
50 W",,
BULKHEAD SQUARE BLACKBODY GRILL B057,http://www.platoled.com/assets/img/categories/Bulkhead/B057.webp,platoled,"Product name BULKHEAD SQUARE BLACKBODY GRILL B057
Material ABS
Color BLACK
IP Rating NA
Color Temp 65 K | 35K | 3COLOR
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
50 W",,
BULKHEAD SQUARE BLACKBODY 2E B058,http://www.platoled.com/assets/img/categories/Bulkhead/B058.webp,platoled,"Product name BULKHEAD SQUARE BLACKBODY 2E B058
Material ABS
Color BLACK
IP Rating NA
Color Temp 65 K | 3COLOR
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
40 W | 50 W",,
BULKHEAD HWBD B179,http://www.platoled.com/assets/img/categories/Bulkhead/B179.webp,platoled,"Product name BULKHEAD HWBD B179
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B180,http://www.platoled.com/assets/img/categories/Bulkhead/B180.webp,platoled,"Product name BULKHEAD HWBD B180
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD HWBD B189,http://www.platoled.com/assets/img/categories/Bulkhead/B189.webp,platoled,"Product name BULKHEAD HWBD B189
Material * FACE: PP /* BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 80-90
PF 0.5
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL BLACKBODY B030,http://www.platoled.com/assets/img/categories/Bulkhead/BLACK%20B030.webp,platoled,"Product name BULKHEAD OVAL BLACKBODY B030
Material FACE: PP BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 3K
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL HG BLACKBODY B031,http://www.platoled.com/assets/img/categories/Bulkhead/BLACKBODY%20B031.webp,platoled,"Product name BULKHEAD OVAL HG BLACKBODY B031
Material FACE: PP BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
24 W | 50 W",,
BULKHEAD OVAL HG WHITEBODY B031,http://www.platoled.com/assets/img/categories/Bulkhead/BH-19.webp,platoled,"Product name BULKHEAD OVAL HG WHITEBODY B031
Material FACE: PP BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
24 W | 50 W",,
BULKHEAD ROUND BLACK GRILL B034,http://www.platoled.com/assets/img/categories/Bulkhead/BLK%20B034%20%20FG.webp,platoled,"Product name BULKHEAD ROUND BLACK GRILL B034
Material FACE: PP BACK: ALLOY PP
Color BLACK
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
50 W",,
BULKHEAD RECTANGLE WHITEBODY,http://www.platoled.com/assets/img/categories/Bulkhead/RECTANGLE%20WHITEBODY.webp,platoled,"Product name BULKHEAD RECTANGLE WHITEBODY
Material NA
Color WHITE
IP Rating NA
Color Temp 65 K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
50 W",,
BULKHEAD ROUND WHITE GRILL B034,http://www.platoled.com/assets/img/categories/Bulkhead/WH%20B034%20FG.webp,platoled,"Product name BULKHEAD ROUND WHITE GRILL B034
Material FACE: PP BACK: ALLOY PP
Color WHITE
IP Rating NA
Color Temp 65 K | 35K
CRI 70
LM/W 70-80
PF 1
Vol AC100-240V
Available in
50 W",,
BULKHEAD OVAL WHITEBODY SENSOR,http://www.platoled.com/assets/img/categories/Bulkhead/WHITEBODY%20SENSOR.webp,platoled,"Product name BULKHEAD OVAL WHITEBODY SENSOR
Material NA
Color WHITE
IP Rating NA
Color Temp 65 K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
45 W",,
BULKHEAD SQUARE WHITEBODY,http://www.platoled.com/assets/img/categories/Bulkhead/WHITEBODY%20SQUARE.webp,platoled,"Product name BULKHEAD SQUARE WHITEBODY
Material NA
Color WHITE
IP Rating NA
Color Temp 65 K | 35K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
40 W",,
HI BAY BLACK BODY,http://www.platoled.com/assets/img/categories/HIGH_BAY/HIGH_BAY_03.webp,platoled,"Product name HI BAY BLACK BODY
Material NA
Color BLACK
IP Rating IP66
Color Temp 65K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
100 W | 150 W | 200 W | 300 W",,
HI BAY SMD SILVER LENZ,http://www.platoled.com/assets/img/categories/HIGH_BAY/HIGH_BAY_04.webp,platoled,"Product name HI BAY SMD SILVER LENZ
Material NA
Color SILVER
IP Rating IP66
Color Temp 65K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
150 W | 200 W | 300 W",,
UFO ZD PLATO,http://www.platoled.com/assets/img/categories/HIGH_BAY/HIGH_BAY_06.webp,platoled,"Product name UFO ZD PLATO
Material ALUM
Color BLACK
IP Rating IP66
Color Temp 6K | 3k
CRI NA
LM/W NA
PF NA
Vol 110-240V
Available in
300 W",,
UFO LENZ,http://www.platoled.com/assets/img/categories/HIGH_BAY/HIGH_BAY_11.webp,platoled,"Product name UFO LENZ
Material ALUM
Color BLACK
IP Rating IP66
Color Temp 65K
CRI NA
LM/W NA
PF NA
Vol 110-240V
Available in
300 W | 200 W | 150 W",,
UFO ZD LENZ,http://www.platoled.com/assets/img/categories/HIGH_BAY/HIGH_BAY_12.webp,platoled,"Product name UFO ZD LENZ
Material ALUM
Color BLACK
IP Rating IP66
Color Temp 65K
CRI NA
LM/W NA
PF NA
Vol 110-240V
Available in
300 W | 200 W | 150 W",,
LED BULB B22 LENZ,http://www.platoled.com/assets/img/categories/LED_Bulbs/LED_BULBS_01.webp,platoled,"Product name LED BULB B22 LENZ
Material PP+ALUM
Color WHITE
IP Rating NA
Color Temp 8K
CRI NA
LM/W NA
PF NA
Vol NA
Available in
20 W|30 W|40 W",,
